7897068;0;1
7921244;0;0
7943388;0;1
7967460;0;0
7989412;0;1
8002852;1;1
8013428;1;0
8035428;1;1
8059540;1;0
8081428;1;1
8105616;1;0
8127752;1;1
8142212;0;1
8152140;0;0
8174456;0;1
8198660;0;0
8220840;0;1
8244908;0;0
8266904;0;1
8280364;1;1
8290956;1;0
8312956;1;1
8337088;1;0
8359020;1;1
8383208;1;0
8405384;1;1
8419884;0;1
8429784;0;0
8452132;0;1
8476364;0;0
8498568;0;1
8522700;0;0
8544672;0;1
8558176;1;1
8568724;1;0
8590788;1;1
8614952;1;0
8636892;1;1
8661132;1;0
8683308;1;1
8697804;0;1
8707768;0;0
8730108;0;1
8754348;0;0
8776592;0;1
8800740;0;0
8822724;0;1
8836236;1;1
8846828;1;0
8868892;1;1
8893108;1;0
8915052;1;1
8939340;1;0
8961536;1;1
8975992;0;1
8985976;0;0
9008364;0;1
9032664;0;0
9054900;0;1
9079060;0;0
9101096;0;1
9114656;1;1
9125204;1;0
9147300;1;1
9171548;1;0
9193504;1;1
9217776;1;0
9240040;1;1
9254600;0;1
9264516;0;0
9286904;0;1
9311212;0;0
9333500;0;1
9357712;0;0
9379724;0;1
9393292;1;1
9403896;1;0
9426016;1;1
9450308;1;0
9472232;1;1
9496548;1;0
9518816;1;1
9533320;0;1
9543288;0;0
9565740;0;1
9590072;0;0
9612380;0;1
9636604;0;0
9658660;0;1
9672268;1;1
9682836;1;0
9704972;1;1
9729240;1;0
9751272;1;1
9775596;1;0
9797880;1;1
9812384;0;1
9822396;0;0
9844860;0;1
9869204;0;0
9891548;0;1
9915768;0;0
9937864;0;1
9951452;1;1
9962056;1;0
9984220;1;1
10008520;1;0
10030552;1;1
10054920;1;0
10077228;1;1
10091756;0;1
10101776;0;0
10124236;0;1
10148624;0;0
10170980;0;1
10195256;0;0
10217356;0;1
10230948;1;1
10241560;1;0
10263756;1;1
10288072;1;0
10310148;1;1
10334480;1;0
10356836;1;1
10371408;0;1
10381388;0;0
10403920;0;1
10428344;0;0
10450672;0;1
10474976;0;0
10497108;0;1
10510696;1;1
10521348;1;0
10543564;1;1
10567904;1;0
10589976;1;1
10614360;1;0
10636716;1;1
10651284;0;1
10661324;0;0
10683856;0;1
10708296;0;0
10730672;0;1
10754976;0;0
10777148;0;1
10790744;1;1
10801404;1;0
10823644;1;1
10847972;1;0
10870108;1;1
10894528;1;0
10916884;1;1
10931496;0;1
10941500;0;0
10964072;0;1
10988524;0;0
11010924;0;1
11035264;0;0
11057444;0;1
11071072;1;1
11081740;1;0
11103988;1;1
11128376;1;0
11150504;1;1
11174924;1;0
11197340;1;1
11211948;0;1
11221996;0;0
11244540;0;1
11269028;0;0
11291448;0;1
11315824;0;0
11338032;0;1
11351636;1;1
11362344;1;0
11384612;1;1
11409036;1;0
11431172;1;1
11455604;1;0
11478052;1;1
11492692;0;1
11502736;0;0
11525316;0;1
11549820;0;0
11572260;0;1
11596664;0;0
11618892;0;1
11632508;1;1
11643236;1;0
11665508;1;1
11689924;1;0
11712132;1;1
11736608;1;0
11759048;1;1
11773700;0;1
11783744;0;0
11806368;0;1
11830920;0;0
11853364;0;1
11877784;0;0
11900020;0;1
11913684;1;1
11924412;1;0
11946704;1;1
11971156;1;0
11993356;1;1
12017900;1;0
12040332;1;1
12055004;0;1
12065040;0;0
12087704;0;1
12112272;0;0
12134752;0;1
12159184;0;0
12181472;0;1
12195112;1;1
12205868;1;0
12228188;1;1
12252668;1;0
12274904;1;1
12299428;1;0
12321932;1;1
12336664;0;1
12346700;0;0
12369344;0;1
12393912;0;0
12416436;0;1
12440876;0;0
12463196;0;1
12476860;1;1
12487608;1;0
12509964;1;1
12534468;1;0
12556744;1;1
12581304;1;0
12603800;1;1
12618580;0;1
12628616;0;0
12651276;0;1
12675868;0;0
12698416;0;1
12722876;0;0
12745224;0;1
12758932;1;1
12769672;1;0
12792048;1;1
12816592;1;0
12838856;1;1
12863436;1;0
12885988;1;1
12900688;0;1
12910796;0;0
12933496;0;1
12958148;0;0
12980700;0;1
13005188;0;0
13027552;0;1
13041232;1;1
13052032;1;0
13074420;1;1
13098992;1;0
13121284;1;1
13145908;1;0
13168476;1;1
13183184;0;1
13193312;0;0
13216040;0;1
13240680;0;0
13263276;0;1
13287808;0;0
13310176;0;1
13323892;1;1
13334672;1;0
13357112;1;1
13381692;1;0
13404012;1;1
13428656;1;0
13451256;1;1
13465944;0;1
13476116;0;0
13498860;0;1
13523532;0;0
13546164;0;1
13570716;0;0
13593100;0;1
13606836;1;1
13617624;1;0
13640084;1;1
13664716;1;0
13687036;1;1
13711728;1;0
13734344;1;1
13749056;0;1
13759204;0;0
13781996;0;1
13806692;0;0
13829356;0;1
13853916;0;0
13876328;0;1
13890080;1;1
13900888;1;0
13923376;1;1
13948012;1;0
13970372;1;1
13995048;1;0
14017712;1;1
14032424;0;1
14042616;0;0
14065396;0;1
14090136;0;0
14112812;0;1
14137440;0;0
14159844;0;1
14173612;1;1
14184408;1;0
14206940;1;1
14231608;1;0
14253980;1;1
14278676;1;0
14301376;1;1
14316092;0;1
14326312;0;0
14349124;0;1
14373892;0;0
14396576;0;1
14421192;0;0
14443660;0;1
14457488;1;1
14468232;1;0
14490800;1;1
14515516;1;0
14537876;1;1
14562648;1;0
14585328;1;1
14600024;0;1
14610288;0;0
14633124;0;1
14657924;0;0
14680624;0;1
14705288;0;0
14727764;0;1
14741560;1;1
14752372;1;0
14774940;1;1
14799660;1;0
14822064;1;1
14846848;1;0
14869552;1;1
14884268;0;1
14894540;0;0
14917396;0;1
14942232;0;0
14964952;0;1
14989652;0;0
15012140;0;1
15025948;1;1
15036776;1;0
15059348;1;1
15084088;1;0
15106544;1;1
15131328;1;0
15154076;1;1
15168852;0;1
15179080;0;0
15201956;0;1
15226788;0;0
15249556;0;1
15274260;0;0
15296812;0;1
15310620;1;1
15321488;1;0
15344068;1;1
15368796;1;0
15391300;1;1
15416104;1;0
15438864;1;1
15453688;0;1
15463900;0;0
15486812;0;1
15511700;0;0
15534456;0;1
15559176;0;0
15581748;0;1
15595544;1;1
15606468;1;0
15629056;1;1
15653832;1;0
15676348;1;1
15701184;1;0
15723940;1;1
15738756;0;1
15748996;0;0
15771940;0;1
15796852;0;0
15819636;0;1
15844388;0;0
15866976;0;1
15880788;1;1
15891680;1;0
15914332;1;1
15939144;1;0
15961660;1;1
15986508;1;0
16009316;1;1
16024196;0;1
16034376;0;0
16057368;0;1
16082280;0;0
16105088;0;1
16129872;0;0
16152476;0;1
16166312;1;1
16177232;1;0
16199876;1;1
16224708;1;0
16247256;1;1
16272160;1;0
16294968;1;1
16309856;0;1
16320088;0;0
16343068;0;1
16368000;0;0
16390836;0;1
16415636;0;0
16438284;0;1
16452100;1;1
16463048;1;0
16485720;1;1
16510576;1;0
16533144;1;1
16558048;1;0
16580908;1;1
16595752;0;1
16606016;0;0
16629044;0;1
16654040;0;0
16676884;0;1
16701732;0;0
16724364;0;1
16738236;1;1
16749156;1;0
16771876;1;1
16796736;1;0
16819352;1;1
16844264;1;0
16867156;1;1
16882032;0;1
16892288;0;0
16915340;0;1
16940324;0;0
16963224;0;1
16988072;0;0
17010748;0;1
17024660;1;1
17035600;1;0
17058288;1;1
17083200;1;0
17105824;1;1
17130816;1;0
17153692;1;1
17168612;0;1
17178896;0;0
17201928;0;1
17226960;0;0
17249860;0;1
17274736;0;0
17297444;0;1
17311364;1;1
17322272;1;0
17345048;1;1
17369960;1;0
17392620;1;1
17417640;1;0
17440532;1;1
17455484;0;1
17465732;0;0
17488828;0;1
17513876;0;0
17536804;0;1
17561724;0;0
17584440;0;1
17598344;1;1
17609312;1;0
17632092;1;1
17657060;1;0
17679712;1;1
17704756;1;0
17727680;1;1
17742652;0;1
17752900;0;0
17776032;0;1
17801092;0;0
17824060;0;1
17849008;0;0
17871744;0;1
17885652;1;1
17896648;1;0
17919440;1;1
17944456;1;0
17967124;1;1
17992156;1;0
18015144;1;1
18030160;0;1
18040416;0;0
18063548;0;1
18088652;0;0
18111636;0;1
18136576;0;0
18159368;0;1
18173276;1;1
18184264;1;0
18207112;1;1
18232128;1;0
18254836;1;1
18279932;1;0
18302936;1;1
18317868;0;1
18328200;0;0
18351368;0;1
18376484;0;0
18399504;0;1
18424476;0;0
18447288;0;1
18461256;1;1
18472224;1;0
18495100;1;1
18520184;1;0
18542876;1;1
18567992;1;0
18591012;1;1
18605972;0;1
18616360;0;0
18639508;0;1
18664660;0;0
18687684;0;1
18712696;0;0
18735524;0;1
18749524;1;1
18760504;1;0
18783384;1;1
18808476;1;0
18831232;1;1
18856336;1;0
18879404;1;1
18894364;0;1
18904752;0;0
18927948;0;1
18953124;0;0
18976188;0;1
19001232;0;0
19024076;0;1
19038080;1;1
19049064;1;0
19071988;1;1
19097092;1;0
19119868;1;1
19145012;1;0
19168100;1;1
19183088;0;1
19193440;0;0
19216692;0;1
19241856;0;0
19264976;0;1
19290056;0;0
19312908;0;1
19326912;1;1
19337916;1;0
19360884;1;1
19386000;1;0
19408800;1;1
19433984;1;0
19457092;1;1
19472016;0;1
19482468;0;0
19505716;0;1
19530932;0;0
19554068;0;1
19579184;0;0
19602040;0;1
19616088;1;1
19627100;1;0
19650048;1;1
19675240;1;0
19698028;1;1
19723228;1;0
19746368;1;1
19761364;0;1
19771760;0;0
19795060;0;1
19820288;0;0
19843444;0;1
19868588;0;0
19891488;0;1
19905520;1;1
19916560;1;0
19939528;1;1
19964700;1;0
19987564;1;1
20012792;1;0
20035932;1;1
20050984;0;1
20061380;0;0
20084684;0;1
20109960;0;0
20133120;0;1
20158276;0;0
20181204;0;1
20195244;1;1
20206304;1;0
20229316;1;1
20254496;1;0
20277380;1;1
20302632;1;0
20325804;1;1
20340836;0;1
20351288;0;0
20374596;0;1
20399928;0;0
20423080;0;1
20448244;0;0
20471216;0;1
20485292;1;1
20496336;1;0
20519360;1;1
20544576;1;0
20567488;1;1
20592776;1;0
20615956;1;1
20631128;0;1
20641432;0;0
20664820;0;1
20690136;0;0
20713344;0;1
20738540;0;0
20761536;0;1
20775572;1;1
20786688;1;0
20809736;1;1
20834992;1;0
20857912;1;1
20883192;1;0
20906420;1;1
20921536;0;1
20931948;0;0
20955320;0;1
20980668;0;0
21003908;0;1
21029124;0;0
21052156;0;1
21066220;1;1
21077324;1;0
21100404;1;1
21125644;1;0
21148612;1;1
21173936;1;0
21197180;1;1
21212212;0;1
21222708;0;0
21246124;0;1
21271512;0;0
21294764;0;1
21319996;0;0
21343064;0;1
21357156;1;1
21368252;1;0
21391348;1;1
21416620;1;0
21439632;1;1
21464980;1;0
21488220;1;1
21503348;0;1
21513792;0;0
21537256;0;1
21562656;0;0
21585936;0;1
21611200;0;0
21634284;0;1
21648392;1;1
21659500;1;0
21682620;1;1
21707920;1;0
21730952;1;1
21756288;1;0
21779604;1;1
21794824;0;1
21805208;0;0
21828688;0;1
21854128;0;0
21877416;0;1
21902716;0;0
21925804;0;1
21939924;1;1
21951048;1;0
21974200;1;1
21999520;1;0
22022568;1;1
22047988;1;0
22071304;1;1
22086452;0;1
22096908;0;0
22120404;0;1
22145888;0;0
22169212;0;1
22194528;0;0
22217644;0;1
22231792;1;1
22242908;1;0
22266096;1;1
22291436;1;0
22314528;1;1
22339968;1;0
22363300;1;1
22378468;0;1
22388956;0;0
22412456;0;1
22437940;0;0
22461316;0;1
22486640;0;0
22509800;0;1
22523920;1;1
22535104;1;0
22558300;1;1
22583700;1;0
22606780;1;1
22632236;1;0
22655608;1;1
22670816;0;1
22681316;0;0
22704836;0;1
22730356;0;0
22753728;0;1
22779108;0;0
22802264;0;1
22816456;1;1
22827600;1;0
22850832;1;1
22876240;1;0
22899356;1;1
22924852;1;0
22948260;1;1
22963468;0;1
22973984;0;0
22997520;0;1
23023060;0;0
23046460;0;1
23071876;0;0
23095060;0;1
23109252;1;1
23120412;1;0
23143672;1;1
23169120;1;0
23192264;1;1
23217764;1;0
23241212;1;1
23256412;0;1
23266964;0;0
23290532;0;1
23316072;0;0
23339536;0;1
23364980;0;0
23388168;0;1
23402376;1;1
23413572;1;0
23436836;1;1
23462344;1;0
23485476;1;1
23511028;1;0
23534488;1;1
23549680;0;1
23560240;0;0
23583852;0;1
23609440;0;0
23632904;0;1
23658360;0;0
23681584;0;1
23695836;1;1
23707016;1;0
23730312;1;1
23755880;1;0
23779016;1;1
23804584;1;0
23828056;1;1
23843268;0;1
23853848;0;0
23877488;0;1
23903100;0;0
23926596;0;1
23952088;0;0
23975340;0;1
23989572;1;1
24000792;1;0
24024116;1;1
24049672;1;0
24072864;1;1
24098456;1;0
24121956;1;1
24137168;0;1
24147776;0;0
24171416;0;1
24197088;0;0
24220596;0;1
24246128;0;0
24269388;0;1
24283668;1;1
24294840;1;0
24318228;1;1
24343816;1;0
24367004;1;1
24392628;1;0
24416160;1;1
24431476;0;1
24442000;0;0
24465688;0;1
24491320;0;0
24514888;0;1
24540464;0;0
24563724;0;1
24578000;1;1
24589220;1;0
24612620;1;1
24638204;1;0
24661448;1;1
24687116;1;0
24710652;1;1
24725908;0;1
24736508;0;0
24760212;0;1
24785936;0;0
24809492;0;1
24835072;0;0
24858376;0;1
24872664;1;1
24883892;1;0
24907308;1;1
24932920;1;0
24956192;1;1
24981860;1;0
25005444;1;1
25020776;0;1
25031332;0;0
25055064;0;1
25080816;0;0
25104384;0;1
25129968;0;0
25153332;0;1
25167608;1;1
25178892;1;0
25202300;1;1
25227924;1;0
25251248;1;1
25276964;1;0
25300532;1;1
25315816;0;1
25326452;0;0
25350212;0;1
25375984;0;0
25399568;0;1
25425192;0;0
25448576;0;1
25462872;1;1
25474172;1;0
25497612;1;1
25523260;1;0
25546600;1;1
25572304;1;0
25595936;1;1
25611224;0;1
25621892;0;0
25645660;0;1
25671440;0;0
25695068;0;1
25720756;0;0
25744128;0;1
25758444;1;1
25769744;1;0
25793204;1;1
25818884;1;0
25842264;1;1
25867976;1;0
25891628;1;1
25907012;0;1
25917592;0;0
25941408;0;1
25967224;0;0
25990864;0;1
26016544;0;0
26039988;0;1
26054304;1;1
26065632;1;0
26089096;1;1
26114840;1;0
26138192;1;1
26163980;1;0
26187632;1;1
26202980;0;1
26213636;0;0
26237452;0;1
26263296;0;0
26286972;0;1
26312664;0;0
26336148;0;1
26350488;1;1
26361768;1;0
26385308;1;1
26411024;1;0
26434456;1;1
26460276;1;0
26483932;1;1
26499316;0;1
26509944;0;0
26533824;0;1
26559692;0;0
26583388;0;1
26609120;0;0
26632604;0;1
26646928;1;1
26658272;1;0
26681808;1;1
26707588;1;0
26731012;1;1
26756848;1;0
26780552;1;1
26795944;0;1
26806608;0;0
26830488;0;1
26856376;0;0
26880124;0;1
26905880;0;0
26929372;0;1
26943712;1;1
26955116;1;0
26978636;1;1
27004432;1;0
27027888;1;1
27053752;1;0
27077492;1;1
27092896;0;1
27103576;0;0
27127492;0;1
27153404;0;0
27177160;0;1
27202932;0;0
27226476;0;1
27240848;1;1
27252200;1;0
27275800;1;1
27301628;1;0
27325092;1;1
27350992;1;0
27374768;1;1
27390192;0;1
27400876;0;0
27424808;0;1
27450752;0;0
27474532;0;1
27500340;0;0
27523888;0;1
27538296;1;1
27549660;1;0
27573276;1;1
27599140;1;0
27622640;1;1
27648568;1;0
27672356;1;1
27687832;0;1
27698504;0;0
27722468;0;1
27748436;0;0
27772236;0;1
27798044;0;0
27821656;0;1
27836084;1;1
27847460;1;0
27871080;1;1
27896948;1;0
27920508;1;1
27946480;1;0
27970284;1;1
27985736;0;1
27996472;0;0
28020448;0;1
28046464;0;0
28070280;0;1
28096124;0;0
28119736;0;1
28134188;1;1
28145548;1;0
28169232;1;1
28195148;1;0
28218696;1;1
28244680;1;0
28268540;1;1
28284004;0;1
28294736;0;0
28318752;0;1
28344772;0;0
28368632;0;1
28394528;0;0
28418152;0;1
28432616;1;1
28444016;1;0
28467712;1;1
28493676;1;0
28517244;1;1
28543268;1;0
28567112;1;1
28582628;0;1
28593364;0;0
28617376;0;1
28643424;0;0
28667340;0;1
28693244;0;0
28716900;0;1
28731408;1;1
28742780;1;0
28766524;1;1
28792536;1;0
28816092;1;1
28842136;1;0
28866044;1;1
28881508;0;1
28892292;0;0
28916344;0;1
28942400;0;0
28966352;0;1
28992316;0;0
29015968;0;1
29030472;1;1
29041864;1;0
29065644;1;1
29091636;1;0
29115268;1;1
29141332;1;0
29165256;1;1
29180772;0;1
29191548;0;0
29215620;0;1
29241712;0;0
29265684;0;1
29291684;0;0
29315352;0;1
29329852;1;1
29341292;1;0
29365088;1;1
29391108;1;0
29414756;1;1
29440816;1;0
29464792;1;1
29480336;0;1
29491084;0;0
29515216;0;1
29541344;0;0
29565316;0;1
29591300;0;0
29615040;0;1
29629548;1;1
29640996;1;0
29664820;1;1
29690868;1;0
29714536;1;1
29740640;1;0
29764628;1;1
29780176;0;1
29790964;0;0
29815100;0;1
29841280;0;0
29865256;0;1
29891276;0;0
29915036;0;1
29929572;1;1
29941032;1;0
29964856;1;1
29990920;1;0
30014644;1;1
30040756;1;0
30064776;1;1
30080328;0;1
30091112;0;0
30115288;0;1
30141480;0;0
30165508;0;1
30191584;0;0
30215336;0;1
30229872;1;1
30241348;1;0
30265204;1;1
30291284;1;0
30315044;1;1
30341164;1;0
30365204;1;1
30380840;0;1
30391596;0;0
30415784;0;1
30441984;0;0
30466044;0;1
30492132;0;0
30515940;0;1
30530468;1;1
30542000;1;0
30565832;1;1
30591940;1;0
30615728;1;1
30641924;1;0
30665968;1;1
30681576;0;1
30692364;0;0
30716588;0;1
30742848;0;0
30766896;0;1
30793004;0;0
30816840;0;1
30831384;1;1
30842896;1;0
30866792;1;1
30892924;1;0
30916728;1;1
30942916;1;0
30966996;1;1
30982616;0;1
30993460;0;0
31017696;0;1
31043960;0;0
31068048;0;1
31094168;0;0
31118040;0;1
31132588;1;1
31144152;1;0
31168052;1;1
31194256;1;0
31218032;1;1
31244300;1;0
31268368;1;1
31283996;0;1
31294840;0;0
31319108;0;1
31345400;0;0
31369508;0;1
31395668;0;0
31419584;0;1
31434140;1;1
31445704;1;0
31469628;1;1
31495860;1;0
31519676;1;1
31545936;1;0
31570052;1;1
31585696;0;1
31596564;0;0
31620844;0;1
31647176;0;0
31671304;0;1
31697492;0;0
31721408;0;1
31735992;1;1
31747592;1;0
31771528;1;1
31797748;1;0
31821612;1;1
31847908;1;0
31872044;1;1
31887716;0;1
31898564;0;0
31922896;0;1
31949276;0;0
31973432;0;1
31999612;0;0
32023584;0;1
32038148;1;1
32049752;1;0
32073740;1;1
32099976;1;0
32123900;1;1
32150196;1;0
32174388;1;1
32190024;0;1
32200908;0;0
32225292;0;1
32251672;0;0
32275864;0;1
32302104;0;0
32326076;0;1
32340708;1;1
32352312;1;0
32376292;1;1
32402580;1;0
32426488;1;1
32452856;1;0
32477060;1;1
32492784;0;1
32503624;0;0
32528020;0;1
32554444;0;0
32578648;0;1
32604888;0;0
32628904;0;1
32643536;1;1
32655112;1;0
32679196;1;1
32705484;1;0
32729436;1;1
32755852;1;0
32780068;1;1
32795728;0;1
32806688;0;0
32831068;0;1
32857512;0;0
32881756;0;1
32908064;0;0
32932068;0;1
32946724;1;1
32958328;1;0
32982420;1;1
33008768;1;0
33032712;1;1
33059144;1;0
33083404;1;1
33099140;0;1
33110032;0;0
33134476;0;1
33160936;0;0
33185232;0;1
33211524;0;0
33235580;0;1
33250292;1;1
33261888;1;0
33285972;1;1
33312392;1;0
33336344;1;1
33362816;1;0
33387092;1;1
33402828;0;1
33413768;0;0
33438224;0;1
33464696;0;0
33489008;0;1
33515368;0;0
33539440;0;1
33554180;1;1
33565748;1;0
33589904;1;1
33616336;1;0
33640320;1;1
33666788;1;0
33691116;1;1
33706872;0;1
33717828;0;0
33742300;0;1
33768824;0;0
33793156;0;1
33819544;0;0
33843632;0;1
33858356;1;1
33869976;1;0
33894160;1;1
33920596;1;0
33944628;1;1
33971132;1;0
33995500;1;1
34011224;0;1
34022232;0;0
34046720;0;1
34073284;0;0
34097636;0;1
34124056;0;0
34148160;0;1
34162908;1;1
34174548;1;0
34198740;1;1
34225268;1;0
34249280;1;1
34275812;1;0
34300200;1;1
34315928;0;1
34326968;0;0
34351468;0;1
34378040;0;0
34402452;0;1
34428908;0;0
34453036;0;1
34467856;1;1
34479416;1;0
34503664;1;1
34530184;1;0
34554256;1;1
34580828;1;0
34605212;1;1
34620996;0;1
34632000;0;0
34656580;0;1
34683168;0;0
34707592;0;1
34734092;0;0
34758232;0;1
34773016;1;1
34784648;1;0
34808924;1;1
34835472;1;0
34859552;1;1
34886136;1;0
34910568;1;1
34926424;0;1
34937364;0;0
34961964;0;1
34988580;0;0
35013052;0;1
35039568;0;0
35063748;0;1
35078540;1;1
35090192;1;0
35114488;1;1
35141052;1;0
35165164;1;1
35191772;1;0
35216236;1;1
35232044;0;1
35243100;0;0
35267692;0;1
35294376;0;0
35318844;0;1
35345364;0;0
35369604;0;1
35384376;1;1
35396048;1;0
35420360;1;1
35446924;1;0
35471128;1;1
35497792;1;0
35522236;1;1
35538060;0;1
35549124;0;0
35573752;0;1
35600460;0;0
35624936;0;1
35651508;0;0
35675748;0;1
35690552;1;1
35702276;1;0
35726580;1;1
35753172;1;0
35777388;1;1
35804052;1;0
35828560;1;1
35844464;0;1
35855440;0;0
35880128;0;1
35906880;0;0
35931364;0;1
35957940;0;0
35982244;0;1
35997012;1;1
36008812;1;0
36033132;1;1
36059752;1;0
36083992;1;1
36110656;1;0
36135200;1;1
36151104;0;1
36162136;0;0
36186824;0;1
36213584;0;0
36238136;0;1
36264744;0;0
36289060;0;1
36303888;1;1
36315624;1;0
36339984;1;1
36366632;1;0
36390900;1;1
36417620;1;0
36442172;1;1
36458076;0;1
36469116;0;0
36493864;0;1
36520668;0;0
36545212;0;1
36571840;0;0
36596180;0;1
36611032;1;1
36622776;1;0
36647192;1;1
36673840;1;0
36698152;1;1
36724884;1;0
36749480;1;1
36765396;0;1
36776484;0;0
36801220;0;1
36828044;0;0
36852612;0;1
36879316;0;0
36903648;0;1
36918488;1;1
36930312;1;0
36954708;1;1
36981420;1;0
37005724;1;1
37032480;1;0
37057108;1;1
37073072;0;1
37084136;0;0
37108908;0;1
37135748;0;0
37160368;0;1
37187076;0;0
37211444;0;1
37226344;1;1
37238132;1;0
37262556;1;1
37289260;1;0
37313628;1;1
37340456;1;0
37365084;1;1
37381100;0;1
37392124;0;0
37416944;0;1
37443812;0;0
37468456;0;1
37495188;0;0
37519612;0;1
37534452;1;1
37546288;1;0
37570768;1;1
37597516;1;0
37621904;1;1
37648728;1;0
37673400;1;1
37689384;0;1
37700504;0;0
37725312;0;1
37752228;0;0
37776892;0;1
37803624;0;0
37828092;0;1
37842968;1;1
37854788;1;0
37879316;1;1
37906112;1;0
37930508;1;1
37957396;1;0
37982060;1;1
37998072;0;1
38009172;0;0
38034032;0;1
38060964;0;0
38085664;0;1
38112448;0;0
38136928;0;1
38151864;1;1
38163660;1;0
38188196;1;1
38215048;1;0
38239452;1;1
38266380;1;0
38291064;1;1
38307068;0;1
38318212;0;0
38343100;0;1
38370052;0;0
38394792;0;1
38421608;0;0
38446092;0;1
38461064;1;1
38472880;1;0
38497452;1;1
38524332;1;0
38548744;1;1
38575704;1;0
38600424;1;1
38616416;0;1
38627600;0;0
38652512;0;1
38679492;0;0
38704256;0;1
38731108;0;0
38755616;0;1
38770588;1;1
38782432;1;0
38807032;1;1
38833984;1;0
38858380;1;1
38885332;1;0
38910144;1;1
38926116;0;1
38937320;0;0
38962260;0;1
38989280;0;0
39014072;0;1
39040988;0;0
39065484;0;1
39080500;1;1
39092328;1;0
39116956;1;1
39143896;1;0
39168376;1;1
39195328;1;0
39220188;1;1
39236192;0;1
39247380;0;0
39272352;0;1
39299404;0;0
39324232;0;1
39351156;0;0
39375692;0;1
39390716;1;1
39402552;1;0
39427224;1;1
39454212;1;0
39478680;1;1
39505716;1;0
39530572;1;1
39546568;0;1
39557824;0;0
39582800;0;1
39609852;0;0
39634712;0;1
39661668;0;0
39686240;0;1
39701316;1;1
39713120;1;0
39737824;1;1
39764840;1;0
39789344;1;1
39816388;1;0
39841272;1;1
39857332;0;1
39868560;0;0
39893556;0;1
39920664;0;0
39945552;0;1
39972512;0;0
39997132;0;1
40012176;1;1
40024012;1;0
40048756;1;1
40075780;1;0
40100324;1;1
40127396;1;0
40152308;1;1
40168376;0;1
40179620;0;0
40204652;0;1
40231788;0;0
40256700;0;1
40283680;0;0
40308316;0;1
40323388;1;1
40335288;1;0
40360008;1;1
40387068;1;0
40411640;1;1
40438740;1;0
40463660;1;1
40479820;0;1
40491020;0;0
40516072;0;1
40543244;0;0
40568168;0;1
40595184;0;0
40619868;0;1
40634904;1;1
40646804;1;0
40671588;1;1
40698688;1;0
40723280;1;1
40750412;1;0
40775348;1;1
40791432;0;1
